row,col,value_Rm
ccrpf,amore,83.170
ccrpf,amorg,66.437
ccrpf,amtvp,202.891
ccrpf,amtvs,5206.696
ccrpf,anmmi,228.663
ccrpf,anobs,1037.965
ccrpf,aoact,179.915
ccrpf,aobus,4132.378
ccrpf,aochm,258.785
ccrpf,aomin,372.721
ccrpf,aomnf,313.275
ccrpf,aotrp,41.982
ccrpf,apapr,111.696
ccrpf,apetr,174.975
ccrpf,aplas,258.691
ccrpf,apost,582.508
ccrpf,aprnt,201.458
ccrpf,apuba,2298.234
ccrpf,ardtv,28.610
ccrpf,areal,1117.693
ccrpf,arecr,485.930
ccrpf,arent,211.212
ccrpf,arsea,23.524
ccrpf,artrd,7473.652
ccrpf,arubb,36.661
ccrpf,atrps,739.061
ccrpf,awast,30.893
ccrpf,awatd,6.015
ccrpf,aweav,143.861
ccrpf,awood,134.590
ccrpf,awtrd,6450.835
ccrpf,awtrp,8.416
ccrpf,dstk,0.081
ccrpf,hhd1,197.402
ccrpf,hhd10,1020.785
ccrpf,hhd11,1222.612
ccrpf,hhd12,1499.485
ccrpf,hhd13,1936.912
ccrpf,hhd14,3337.811
ccrpf,hhd2,339.002
ccrpf,hhd3,459.238
ccrpf,hhd4,590.148
ccrpf,hhd5,755.036
ccrpf,hhd6,983.088
ccrpf,hhd7,1357.523
ccrpf,hhd8,2036.396
ccrpf,hhd9,3459.941
ccrpf,row,7179.174
cdair,aacct,2131.863
cdair,aagri,2011.600
cdair,abevt,196.041
cdair,aeduc,17.176
cdair,aelcg,38.466
cdair,afood,14518.149
cdair,aheal,1052.418
cdair,amorg,104.944
cdair,anobs,3573.691
cdair,aochm,182.916
cdair,apuba,473.719
cdair,arecr,2088.422
cdair,awatd,44.126
cdair,dstk,568.267
cdair,hhd1,597.928
cdair,hhd10,3091.938
cdair,hhd11,3703.269
cdair,hhd12,4541.912
cdair,hhd13,5866.869
cdair,hhd14,10110.167
cdair,hhd2,1026.832
cdair,hhd3,1391.023
cdair,hhd4,1787.547
cdair,hhd5,2286.988
cdair,hhd6,2977.755
cdair,hhd7,4111.913
cdair,hhd8,6168.206
cdair,hhd9,10480.096
cdair,row,4915.204
cdoma,aacct,155.688
cdoma,aatrp,77.784
cdoma,acnst,2777.064
cdoma,aeduc,1.501
cdoma,aelcg,0.299
cdoma,aemch,4135.261
cdoma,afish,191.564
cdoma,aheal,66.852
cdoma,anobs,516.647
cdoma,apuba,360.993
cdoma,awatd,0.348
cdoma,dstk,61.074
cdoma,hhd1,205.630
cdoma,hhd10,1063.329
cdoma,hhd11,1273.568
cdoma,hhd12,1561.981
cdoma,hhd13,2017.638
cdoma,hhd14,3476.924
cdoma,hhd2,353.131
cdoma,hhd3,478.378
cdoma,hhd4,614.744
cdoma,hhd5,786.504
cdoma,hhd6,1024.061
cdoma,hhd7,1414.102
cdoma,hhd8,2121.269
cdoma,hhd9,3604.144
cdoma,row,3426.506
cdoma,si,1399.285
cdoms,hhd1,641.937
cdoms,hhd10,3319.516
cdoms,hhd11,3975.843
cdoms,hhd12,4876.214
cdoms,hhd13,6298.692
cdoms,hhd14,10854.311
cdoms,hhd2,1102.410
cdoms,hhd3,1493.407
cdoms,hhd4,1919.117
cdoms,hhd5,2455.319
cdoms,hhd6,3196.928
cdoms,hhd7,4414.564
cdoms,hhd8,6622.209
cdoms,hhd9,11251.469
ceduc,aacct,189.983
ceduc,aatrp,143.511
ceduc,abchm,34.720
ceduc,abevt,140.309
ceduc,acnst,542.950
ceduc,acoal,105.059
ceduc,acomp,3441.870
ceduc,aeduc,1548.770
ceduc,aelcg,415.261
ceduc,aemch,38.483
ceduc,afabm,43.168
ceduc,afish,7.475
ceduc,afood,130.713
ceduc,afoot,2.706
ceduc,afore,66.805
ceduc,afurn,8.284
ceduc,aglss,13.362
ceduc,agold,174.403
ceduc,aheal,584.227
ceduc,aknit,26.461
ceduc,aleat,1.874
ceduc,altrp,173.239
ceduc,amach,130.591
ceduc,amets,19.559
ceduc,amopt,21.565
ceduc,amore,271.200
ceduc,amorg,42.074
ceduc,amtvp,60.642
ceduc,amtvs,252.829
ceduc,anmmi,33.552
ceduc,anobs,142.190
ceduc,aoact,7.413
ceduc,aobus,7557.817
ceduc,aochm,117.331
ceduc,aomin,452.679
ceduc,aomnf,4.105
ceduc,aotrp,17.553
ceduc,apapr,67.439
ceduc,apetr,39.135
ceduc,aplas,30.347
ceduc,apost,363.303
ceduc,aprnt,83.497
ceduc,apuba,2671.180
ceduc,ardtv,12.793
ceduc,areal,1954.205
ceduc,arecr,48.754
ceduc,arent,970.766
ceduc,arsea,221.295
ceduc,artrd,259.337
ceduc,arubb,25.353
ceduc,atrps,221.401
ceduc,awast,49.113
ceduc,awatd,200.099
ceduc,aweav,21.858
ceduc,awood,31.455
ceduc,awtrd,502.941
ceduc,awtrp,3.257
ceduc,dstk,-0.000
ceduc,gvt,335504.814
ceduc,hhd1,1108.510
ceduc,hhd10,5732.206
ceduc,hhd11,6865.566
ceduc,hhd12,8420.343
ceduc,hhd13,10876.707
ceduc,hhd14,18743.441
ceduc,hhd2,1903.664
ceduc,hhd3,2578.845
ceduc,hhd4,3313.970
ceduc,hhd5,4239.894
ceduc,hhd6,5520.519
ceduc,hhd7,7623.157
ceduc,hhd8,11435.362
ceduc,hhd9,19429.260
ceduc,row,2997.428
celcd,marg,28332.011
celcg,aacct,6072.087
celcg,aagri,10466.782
celcg,aatrp,151.129
celcg,abchm,2686.577
celcg,abevt,394.924
celcg,acnst,1030.598
celcg,acoal,3044.538
celcg,acomp,433.401
celcg,aeduc,2756.260
celcg,aelcg,28545.843
celcg,aemch,305.925
celcg,afabm,1064.845
celcg,afins,858.299
celcg,afish,91.892
celcg,afood,4107.986
celcg,afoot,55.167
celcg,afurn,187.703
celcg,aglss,450.878
celcg,agold,6835.797
celcg,aheal,6011.888
celcg,ainsp,2414.206
celcg,aknit,252.353
celcg,aleat,112.495
celcg,altrp,8209.725
celcg,amach,662.342
celcg,amets,7690.539
celcg,amopt,50.441
celcg,amore,18065.517
celcg,amorg,190.202
celcg,amtvp,464.381
celcg,amtvs,2800.122
celcg,anmmi,570.680
celcg,anobs,3401.682
celcg,aoact,82.755
celcg,aobus,1938.337
celcg,aochm,974.808
celcg,aofin,1503.144
celcg,aomin,4610.918
celcg,aomnf,272.303
celcg,aotrp,138.737
celcg,apapr,618.635
celcg,apetr,1936.292
celcg,aplas,1244.739
celcg,apost,1957.134
celcg,aprnt,401.299
celcg,apuba,13745.489
celcg,ardtv,86.156
celcg,areal,7070.322
celcg,arecr,1089.894
celcg,arent,208.225
celcg,arsea,151.450
celcg,artrd,10262.659
celcg,arubb,324.635
celcg,atrps,4785.124
celcg,awast,2087.494
celcg,awatd,5343.703
celcg,aweav,365.475
celcg,awood,748.179
celcg,awtrd,3611.247
celcg,awtrp,215.213
celcg,hhd1,1010.345
celcg,hhd10,5224.584
celcg,hhd11,6257.578
celcg,hhd12,7674.670
celcg,hhd13,9913.508
celcg,hhd14,17083.596
celcg,hhd2,1735.083
celcg,hhd3,2350.472
celcg,hhd4,3020.498
celcg,hhd5,3864.425
celcg,hhd6,5031.644
celcg,hhd7,6948.080
celcg,hhd8,10422.691
celcg,hhd9,17708.681
celcg,row,11014.481
celcm,aacct,75.932
celcm,abchm,11.540
celcm,acnst,41455.413
celcm,acoal,1393.813
celcm,aeduc,16.381
celcm,aelcg,9.591
celcm,aemch,16879.694
celcm,afabm,8.307
celcm,afurn,27.431
celcm,aglss,57.308
celcm,agold,1057.258
celcm,aheal,32.798
celcm,amach,2398.284
celcm,amets,14.626
celcm,amopt,365.685
celcm,amore,10066.837
celcm,amtvp,2942.338
celcm,anmmi,9.975
celcm,anobs,967.903
celcm,aochm,2.162
celcm,aomin,499.573
celcm,aomnf,72.837
celcm,aotrp,289.889
celcm,aplas,65.033
celcm,apuba,264.531
celcm,ardtv,1977.270
celcm,areal,529.409
celcm,arecr,527.212
celcm,awatd,11.174
celcm,aweav,7.067
celcm,dstk,1182.705
celcm,hhd1,134.598
celcm,hhd10,696.019
celcm,hhd11,833.634
celcm,hhd12,1022.419
celcm,hhd13,1320.677
celcm,hhd14,2275.876
celcm,hhd2,231.148
celcm,hhd3,313.130
celcm,hhd4,402.391
celcm,hhd5,514.819
celcm,hhd6,670.315
celcm,hhd7,925.623
celcm,hhd8,1388.511
celcm,hhd9,2359.150
celcm,row,15369.645
celcm,si,3911.849
cengt,acnst,3304.666
cengt,aelcg,0.013
cengt,aemch,661.204
cengt,afabm,0.177
cengt,aheal,30.711
cengt,amach,6673.997
cengt,amets,1.167
cengt,amtvp,4223.523
cengt,anobs,210.510
cengt,aotrp,879.245
cengt,aplas,0.102
cengt,apuba,247.537
cengt,awatd,0.015
cengt,dstk,282.596
cengt,row,17697.541
cengt,si,55503.351
centa,aacct,809.978
centa,aatrp,21.484
centa,abchm,36.301
centa,abevt,45.784
centa,acnst,927.919
centa,acoal,109.165
centa,acomp,390.795
centa,aeduc,988.166
centa,aelcg,751.042
centa,aemch,87.351
centa,afabm,181.338
centa,afish,6.281
centa,afood,104.850
centa,afoot,4.647
centa,afore,6.425
centa,afurn,37.298
centa,aglss,11.297
centa,agold,19.174
centa,aheal,762.659
centa,aknit,40.580
centa,aleat,7.238
centa,altrp,174.919
centa,amach,183.763
centa,amets,28.534
centa,amopt,28.891
centa,amore,63.632
centa,amorg,37.802
centa,amtvp,40.752
centa,amtvs,746.416
centa,anmmi,51.991
centa,anobs,469.948
centa,aoact,31.473
centa,aobus,3440.553
centa,aochm,103.920
centa,aomin,95.817
centa,aomnf,34.956
centa,aotrp,69.847
centa,apapr,49.749
centa,apetr,21.423
centa,aplas,44.100
centa,apost,138.748
centa,aprnt,105.478
centa,apuba,3332.036
centa,ardtv,32.805
centa,areal,186.865
centa,arecr,148.504
centa,arent,213.932
centa,arsea,32.033
centa,artrd,1158.007
centa,arubb,15.815
centa,atrps,812.114
centa,awast,44.227
centa,awatd,18.293
centa,aweav,24.131
centa,awood,53.706
centa,awtrd,1861.325
centa,awtrp,28.591
centa,dstk,0.000
centa,hhd1,1342.745
centa,hhd10,6943.456
centa,hhd11,8316.302
centa,hhd12,10199.613
centa,hhd13,13175.022
centa,hhd14,22704.045
centa,hhd2,2305.920
centa,hhd3,3123.771
centa,hhd4,4014.232
centa,hhd5,5135.809
centa,hhd6,6687.039
centa,hhd7,9233.977
centa,hhd8,13851.724
centa,hhd9,23534.782
centa,row,16389.050
cfats,aacct,357.608
cfats,abchm,43.579
cfats,aeduc,9.189
cfats,aelcg,14.469
cfats,afood,33931.245
cfats,afurn,30.462
cfats,aheal,156.287
cfats,anobs,4377.860
cfats,aochm,4853.728
cfats,aomnf,308.676
cfats,apetr,186.704
cfats,apuba,202.691
cfats,awatd,16.489
cfats,dstk,2045.909
cfats,hhd1,109.508
cfats,hhd10,566.275
cfats,hhd11,678.238
cfats,hhd12,831.831
cfats,hhd13,1074.491
cfats,hhd14,1851.633
cfats,hhd2,188.060
cfats,hhd3,254.760
cfats,hhd4,327.381
cfats,hhd5,418.852
cfats,hhd6,545.363
cfats,hhd7,753.079
cfats,hhd8,1129.680
cfats,hhd9,1919.384
cfats,row,4706.134
cfins,aacct,912.268
cfins,aagri,6163.977
cfins,aatrp,296.555
cfins,abchm,566.981
cfins,abevt,1586.959
cfins,acnst,2219.292
cfins,acoal,1082.686
cfins,acomp,990.209
cfins,aeduc,978.242
cfins,aelcg,2375.030
cfins,aemch,363.007
cfins,afabm,220.503
cfins,afins,2058.388
cfins,afish,271.118
cfins,afood,947.926
cfins,afoot,12.074
cfins,afore,426.273
cfins,afurn,37.202
cfins,aglss,92.825
cfins,agold,368.749
cfins,aheal,1701.183
cfins,ainsp,7044.568
cfins,aknit,64.602
cfins,aleat,9.185
cfins,altrp,1738.969
cfins,amach,404.601
cfins,amets,559.844
cfins,amopt,54.463
cfins,amore,2832.800
cfins,amorg,159.587
cfins,amtvp,1122.495
cfins,amtvs,2079.262
cfins,anmmi,258.204
cfins,anobs,170.215
cfins,aoact,49.973
cfins,aobus,4990.360
cfins,aochm,412.517
cfins,aofin,6804.000
cfins,aomin,731.915
cfins,aomnf,99.390
cfins,aotrp,125.744
cfins,apapr,148.847
cfins,apetr,353.377
cfins,aplas,204.435
cfins,apost,1825.947
cfins,aprnt,159.880
cfins,apuba,6282.549
cfins,ardtv,34.769
cfins,areal,27165.840
cfins,arecr,1136.147
cfins,arent,775.951
cfins,arsea,105.071
cfins,artrd,3499.977
cfins,arubb,78.902
cfins,atrps,685.396
cfins,awast,174.362
cfins,awatd,108.854
cfins,aweav,69.664
cfins,awood,139.480
cfins,awtrd,3382.805
cfins,awtrp,27.958
cfins,dstk,-0.022
cfins,hhd1,723.472
cfins,hhd10,3741.139
cfins,hhd11,4480.829
cfins,hhd12,5495.559
cfins,hhd13,7098.711
cfins,hhd14,12232.956
cfins,hhd2,1242.432
cfins,hhd3,1683.090
cfins,hhd4,2162.871
cfins,hhd5,2767.178
cfins,hhd6,3602.981
cfins,hhd7,4975.274
cfins,hhd8,7463.319
cfins,hhd9,12680.558
cfins,row,4115.833
cfish,afish,5033.667
cfish,afood,1169.986
cfish,anobs,233.270
cfish,aomnf,34.294
cfish,dstk,441.508
cfish,hhd1,38.806
cfish,hhd10,200.669
cfish,hhd11,240.345
cfish,hhd12,294.773
cfish,hhd13,380.764
cfish,hhd14,656.157
cfish,hhd2,66.642
cfish,hhd3,90.278
cfish,hhd4,116.013
cfish,hhd5,148.427
cfish,hhd6,193.258
cfish,hhd7,266.866
cfish,hhd8,400.321
cfish,hhd9,680.165
cfish,row,258.770
cfoot,aacct,37.427
cfoot,aatrp,0.053
cfoot,aelcg,3.583
cfoot,afoot,390.146
cfoot,altrp,82.222
cfoot,amorg,11.644
cfoot,anobs,313.615
cfoot,apost,90.351
cfoot,arecr,27.771
cfoot,awast,370.143
cfoot,awatd,4.018
cfoot,awtrp,4.581
cfoot,dstk,-5129.431
cfoot,hhd1,431.478
cfoot,hhd10,2231.212
cfoot,hhd11,2672.363
cfoot,hhd12,3277.546
cfoot,hhd13,4233.665
cfoot,hhd14,7295.724
cfoot,hhd2,740.985
cfoot,hhd3,1003.793
cfoot,hhd4,1289.934
cfoot,hhd5,1650.342
cfoot,hhd6,2148.815
cfoot,hhd7,2967.249
cfoot,hhd8,4451.117
cfoot,hhd9,7562.673
cfoot,row,5144.748
cfore,abchm,345.873
cfore,aeduc,0.153
cfore,aelcg,1.035
cfore,aemch,2.689
cfore,afabm,0.678
cfore,afore,2922.774
cfore,afurn,368.797
cfore,aheal,65.079
cfore,aknit,4.078
cfore,amach,0.141
cfore,amets,113.357
cfore,amopt,199.044
cfore,amtvp,58.288
cfore,anobs,486.002
cfore,aochm,247.494
cfore,aomnf,39.881
cfore,apapr,1.096
cfore,apetr,54.496
cfore,aplas,238.060
cfore,apuba,11.427
cfore,arubb,1642.092
cfore,awatd,1.179
cfore,aweav,11.333
cfore,awood,9189.549
cfore,dstk,294.738
cfore,hhd1,40.092
cfore,hhd10,207.320
cfore,hhd11,248.310
cfore,hhd12,304.543
cfore,hhd13,393.383
cfore,hhd14,677.904
cfore,hhd2,68.851
cfore,hhd3,93.270
cfore,hhd4,119.858
cfore,hhd5,153.346
cfore,hhd6,199.663
cfore,hhd7,275.711
cfore,hhd8,413.589
cfore,hhd9,702.708
cfore,row,923.645
cfrui,aacct,582.764
cfrui,abevt,4047.034
cfrui,aeduc,5.127
cfrui,aelcg,8.029
cfrui,afood,10663.440
cfrui,aheal,218.091
cfrui,altrp,21.442
cfrui,amorg,31.831
cfrui,anobs,3759.413
cfrui,aochm,1.889
cfrui,apuba,102.203
cfrui,arecr,632.107
cfrui,awatd,9.239
cfrui,dstk,2506.153
cfrui,hhd1,155.055
cfrui,hhd10,801.804
cfrui,hhd11,960.335
cfrui,hhd12,1177.813
cfrui,hhd13,1521.402
cfrui,hhd14,2621.778
cfrui,hhd2,266.279
cfrui,hhd3,360.721
cfrui,hhd4,463.549
cfrui,hhd5,593.064
cfrui,hhd6,772.194
cfrui,hhd7,1066.305
cfrui,hhd8,1599.545
cfrui,hhd9,2717.709
cfrui,row,11375.702
cftrp,aacct,286.083
cftrp,aagri,7026.747
cftrp,aatrp,2071.254
cftrp,abchm,2523.773
cftrp,abevt,2713.327
cftrp,acnst,880.271
cftrp,acoal,16472.656
cftrp,acomp,85.707
cftrp,aeduc,225.311
cftrp,aelcg,204.940
cftrp,aemch,300.009
cftrp,afabm,454.994
cftrp,afish,135.510
cftrp,afood,6495.875
cftrp,afoot,44.940
cftrp,afore,464.690
cftrp,afurn,362.786
cftrp,aglss,590.239
cftrp,agold,647.278
cftrp,aheal,540.103
cftrp,ainsp,14.683
cftrp,aknit,285.652
cftrp,aleat,158.753
cftrp,altrp,9905.873
cftrp,amach,795.276
cftrp,amets,1446.425
cftrp,amopt,71.013
cftrp,amore,17435.158
cftrp,amorg,12.051
cftrp,amtvp,726.117
cftrp,amtvs,2346.580
cftrp,anmmi,3221.940
cftrp,anobs,1221.269
cftrp,aoact,18.754
cftrp,aobus,475.517
cftrp,aochm,4120.841
cftrp,aofin,97.631
cftrp,aomin,4335.207
cftrp,aomnf,455.428
cftrp,aotrp,235.338
cftrp,apapr,4023.737
cftrp,apetr,2767.514
cftrp,aplas,1088.321
cftrp,apost,3888.862
cftrp,aprnt,1102.391
cftrp,apuba,201.807
cftrp,ardtv,25.669
cftrp,areal,7.553
cftrp,arecr,62.801
cftrp,arent,201.041
cftrp,arsea,4.119
cftrp,artrd,3347.635
cftrp,arubb,640.437
cftrp,atrps,17710.820
cftrp,awast,19.060
cftrp,awatd,16.807
cftrp,aweav,366.404
cftrp,awood,735.965
cftrp,awtrd,15065.452
cftrp,awtrp,0.836
cftrp,hhd1,104.019
cftrp,hhd10,537.891
cftrp,hhd11,644.241
cftrp,hhd12,790.136
cftrp,hhd13,1020.633
cftrp,hhd14,1758.820
cftrp,hhd2,178.633
cftrp,hhd3,241.990
cftrp,hhd4,310.972
cftrp,hhd5,397.857
cftrp,hhd6,518.027
cftrp,hhd7,715.331
cftrp,hhd8,1073.055
cftrp,hhd9,1823.175
cftrp,marg,65960.038
cftrp,row,28848.269
cfurn,aacct,11.603
cfurn,aeduc,6301.523
cfurn,aelcg,25.184
cfurn,afins,3756.971
cfurn,afurn,184.143
cfurn,aheal,176.970
cfurn,ainsp,1198.502
cfurn,anobs,122.246
cfurn,aofin,1725.825
cfurn,apuba,940.412
cfurn,awatd,29.065
cfurn,dstk,452.312
cfurn,hhd1,391.609
cfurn,hhd10,2025.048
cfurn,hhd11,2425.436
cfurn,hhd12,2974.701
cfurn,hhd13,3842.474
cfurn,hhd14,6621.598
cfurn,hhd2,672.518
cfurn,hhd3,911.043
cfurn,hhd4,1170.744
cfurn,hhd5,1497.851
cfurn,hhd6,1950.264
cfurn,hhd7,2693.075
cfurn,hhd8,4039.833
cfurn,hhd9,6863.881
cfurn,row,4564.700
cfurn,si,5278.437
cgenm,abchm,1205.602
cgenm,abevt,135.407
cgenm,aeduc,0.024
cgenm,aelcg,1.616
cgenm,aemch,433.063
cgenm,afabm,702.528
cgenm,afood,878.028
cgenm,afoot,13.965
cgenm,afurn,79.854
cgenm,aglss,105.326
cgenm,aheal,28.435
cgenm,aknit,873.344
cgenm,aleat,19.281
cgenm,amach,5422.718
cgenm,amets,2105.199
cgenm,amopt,55.035
cgenm,amore,9104.364
cgenm,amtvp,750.391
cgenm,anmmi,190.053
cgenm,anobs,1812.010
cgenm,aochm,234.434
cgenm,aomin,73.020
cgenm,aomnf,19.475
cgenm,aotrp,54.971
cgenm,apapr,424.619
cgenm,apetr,65.846
cgenm,aplas,292.944
cgenm,aprnt,649.186
cgenm,apuba,229.182
cgenm,ardtv,89.296
cgenm,areal,10.339
cgenm,arubb,195.113
cgenm,awatd,2.031
cgenm,aweav,147.638
cgenm,awood,85.198
cgenm,dstk,-22.241
cgenm,hhd1,2.822
cgenm,hhd10,14.592
cgenm,hhd11,17.477
cgenm,hhd12,21.435
cgenm,hhd13,27.688
cgenm,hhd14,47.714
cgenm,hhd2,4.846
cgenm,hhd3,6.565
cgenm,hhd4,8.436
cgenm,hhd5,10.793
cgenm,hhd6,14.053
cgenm,hhd7,19.406
cgenm,hhd8,29.110
cgenm,hhd9,49.460
cgenm,row,27412.341
cgenm,si,28050.065
cglas,aacct,140.748
cglas,aagri,552.229
cglas,abchm,9.421
cglas,abevt,2742.421
cglas,acnst,1249.109
cglas,acoal,46.206
cglas,acomp,5.016
cglas,aeduc,6.777
cglas,aelcg,56.411
cglas,aemch,115.361
cglas,afabm,350.488
cglas,afish,47.339
cglas,afood,910.779
cglas,afoot,0.803
cglas,afore,49.547
cglas,afurn,55.202
cglas,aglss,1115.309
cglas,agold,45.305
cglas,aheal,88.383
cglas,aknit,1.468
cglas,aleat,0.756
cglas,altrp,5.301
cglas,amach,62.907
cglas,amets,7.461
cglas,amopt,203.408
cglas,amore,507.848
cglas,amorg,164.824
cglas,amtvp,876.483
cglas,amtvs,7.862
cglas,anmmi,201.627
cglas,anobs,1910.183
cglas,aoact,0.264
cglas,aobus,4.677
cglas,aochm,695.132
cglas,aomin,70.609
cglas,aomnf,33.101
cglas,aotrp,952.967
cglas,apapr,22.440
cglas,apetr,7.515
cglas,aplas,304.037
cglas,apost,3.675
cglas,aprnt,4.614
cglas,apuba,749.109
cglas,ardtv,1131.548
cglas,areal,545.029
cglas,arecr,0.267
cglas,arent,0.157
cglas,arsea,0.085
cglas,artrd,85.902
cglas,arubb,0.696
cglas,atrps,9.025
cglas,awast,0.002
cglas,awatd,65.084
cglas,aweav,10.422
cglas,awood,68.338
cglas,awtrd,38.294
cglas,awtrp,0.034
cglas,dstk,3.600
cglas,hhd1,11.803
cglas,hhd10,61.036
cglas,hhd11,73.104
cglas,hhd12,89.659
cglas,hhd13,115.815
cglas,hhd14,199.579
cglas,hhd2,20.270
cglas,hhd3,27.459
cglas,hhd4,35.287
cglas,hhd5,45.146
cglas,hhd6,58.782
cglas,hhd7,81.171
cglas,hhd8,121.763
cglas,hhd9,206.882
cglas,row,2213.404
cgrai,aacct,462.704
cgrai,abchm,1.304
cgrai,abevt,217.643
cgrai,aeduc,5.490
cgrai,aelcg,8.072
cgrai,afood,10027.891
cgrai,afurn,4.285
cgrai,aheal,97.010
cgrai,aknit,0.401
cgrai,altrp,0.081
cgrai,anobs,995.212
cgrai,aochm,19.242
cgrai,apapr,102.180
cgrai,apuba,361.371
cgrai,awatd,9.416
cgrai,aweav,1.614
cgrai,awood,1.434
cgrai,dstk,158.250
cgrai,hhd1,531.795
cgrai,hhd10,2749.960
cgrai,hhd11,3293.677
cgrai,hhd12,4039.564
cgrai,hhd13,5217.976
cgrai,hhd14,8991.953
cgrai,hhd2,913.261
cgrai,hhd3,1237.171
cgrai,hhd4,1589.839
cgrai,hhd5,2034.041
cgrai,hhd6,2648.406
cgrai,hhd7,3657.123
cgrai,hhd8,5485.985
cgrai,hhd9,9320.966
cgrai,row,10268.707
cheal,acoal,2617.829
cheal,acomp,569.458
cheal,aeduc,5.896
cheal,agold,2100.324
cheal,aheal,10191.460
cheal,amore,9680.222
cheal,anobs,170.685
cheal,aobus,688.004
cheal,aomin,1317.213
cheal,apuba,3423.962
cheal,areal,227.950
cheal,arent,166.442
cheal,arsea,24.422
cheal,dstk,-0.000
cheal,gvt,147266.289
cheal,hhd1,2077.622
cheal,hhd10,10743.572
cheal,hhd11,12867.770
cheal,hhd12,15781.807
cheal,hhd13,20385.642
cheal,hhd14,35129.849
cheal,hhd2,3567.938
cheal,hhd3,4833.394
cheal,hhd4,6211.200
cheal,hhd5,7946.611
cheal,hhd6,10346.820
cheal,hhd7,14287.684
cheal,hhd8,21432.699
cheal,hhd9,36415.243
cheal,row,88.262
chotl,aacct,361.269
chotl,aatrp,1085.343
chotl,abchm,50.704
chotl,abevt,68.246
chotl,acnst,589.076
chotl,acoal,287.162
chotl,acomp,269.984
chotl,aeduc,1256.481
chotl,aelcg,487.124
chotl,aemch,42.118
chotl,afabm,59.796
chotl,afins,438.676
chotl,afish,4.151
chotl,afood,117.603
chotl,afoot,5.728
chotl,afore,10.404
chotl,afurn,11.458
chotl,aglss,13.681
chotl,agold,27.931
chotl,aheal,1064.817
chotl,ainsp,374.152
chotl,aknit,36.347
chotl,aleat,4.613
chotl,altrp,313.323
chotl,amach,154.091
chotl,amets,19.423
chotl,amopt,33.119
chotl,amore,98.878
chotl,amorg,97.542
chotl,amtvp,57.584
chotl,amtvs,313.868
chotl,anmmi,38.634
chotl,anobs,126.986
chotl,aoact,9.552
chotl,aobus,1079.547
chotl,aochm,171.532
chotl,aofin,397.310
chotl,aomin,262.499
chotl,aomnf,25.566
chotl,aotrp,20.925
chotl,apapr,46.423
chotl,apetr,39.695
chotl,aplas,55.505
chotl,apost,281.876
chotl,aprnt,72.230
chotl,apuba,5618.454
chotl,ardtv,19.293
chotl,areal,59.231
chotl,arecr,134.332
chotl,arent,37.765
chotl,arsea,133.909
chotl,artrd,387.301
chotl,arubb,25.525
chotl,atrps,3124.702
chotl,awast,44.873
chotl,awatd,30.669
chotl,aweav,23.348
chotl,awood,23.888
chotl,awtrd,1315.543
chotl,awtrp,6.993
chotl,dstk,0.313
chotl,hhd1,458.440
chotl,hhd10,2370.635
chotl,hhd11,2839.352
chotl,hhd12,3482.352
chotl,hhd13,4498.216
chotl,hhd14,7751.615
chotl,hhd2,787.287
chotl,hhd3,1066.518
chotl,hhd4,1370.539
chotl,hhd5,1753.468
chotl,hhd6,2283.089
chotl,hhd7,3152.664
chotl,hhd8,4729.255
chotl,hhd9,8035.245
chotl,row,27496.550
cimet,aagri,3314.128
cimet,acoal,224.732
cimet,aemch,1148.090
cimet,afabm,27262.686
cimet,afurn,617.081
cimet,agold,319.680
cimet,amach,15218.833
cimet,amets,3361.909
cimet,amopt,129.442
cimet,amore,2212.279
cimet,amtvp,6637.017
cimet,anmmi,159.386
cimet,anobs,954.606
cimet,aochm,7.048
cimet,aomin,176.760
cimet,aomnf,446.008
cimet,aotrp,874.314
cimet,aplas,3.026
cimet,ardtv,16.161
cimet,arubb,15.077
cimet,aweav,13.980
cimet,awood,6.249
cimet,dstk,2230.929
cimet,row,26207.118
cinsp,aacct,181.316
cinsp,aagri,2246.311
cinsp,aatrp,117.250
cinsp,abchm,413.229
cinsp,abevt,134.787
cinsp,acnst,2235.744
cinsp,acoal,422.738
cinsp,acomp,112.914
cinsp,aeduc,56.593
cinsp,aelcg,1009.727
cinsp,aemch,180.778
cinsp,afabm,315.654
cinsp,afins,725.000
cinsp,afish,39.693
cinsp,afood,361.448
cinsp,afoot,15.915
cinsp,afore,37.078
cinsp,afurn,43.445
cinsp,aglss,26.356
cinsp,agold,143.320
cinsp,aheal,524.614
cinsp,ainsp,15006.922
cinsp,aknit,54.182
cinsp,aleat,8.342
cinsp,altrp,1650.130
cinsp,amach,321.648
cinsp,amets,275.767
cinsp,amopt,27.820
cinsp,amore,240.446
cinsp,amorg,27.484
cinsp,amtvp,201.280
cinsp,amtvs,1334.671
cinsp,anmmi,151.171
cinsp,anobs,1766.954
cinsp,aoact,52.577
cinsp,aobus,2287.275
cinsp,aochm,255.231
cinsp,aofin,217.448
cinsp,aomin,1080.754
cinsp,aomnf,142.429
cinsp,aotrp,30.933
cinsp,apapr,157.071
cinsp,apetr,120.489
cinsp,aplas,210.734
cinsp,apost,216.900
cinsp,aprnt,154.177
cinsp,apuba,230.661
cinsp,ardtv,10.572
cinsp,areal,10204.681
cinsp,arecr,143.477
cinsp,arent,178.180
cinsp,arsea,30.778
cinsp,artrd,1184.117
cinsp,arubb,30.926
cinsp,atrps,2900.075
cinsp,awast,52.472
